,product_type,prodtype_match_tot,iteration
4451,face wash,99.2094861660079,742
4452,toner,96.66666666666666,742
4453,toothpaste,84.44444444444444,742
4454,overall,98.4090909090909,742
4455,face moisturizer,99.05063291139241,743
4456,face serum,98.72146118721462,743
4457,face wash,99.00763358778626,743
4458,toner,98.25,743
4459,toothpaste,40.0,743
4460,overall,98.68181818181819,743
4461,face moisturizer,98.94736842105264,744
4462,face serum,99.40170940170941,744
4463,face wash,99.12087912087912,744
4464,toner,97.31707317073172,744
4465,toothpaste,90.0,744
4466,overall,98.9090909090909,744
4467,face moisturizer,99.28057553956835,745
4468,face serum,99.57081545064378,745
4469,face wash,98.82352941176471,745
4470,toner,98.29787234042554,745
4471,toothpaste,80.0,745
4472,overall,99.04545454545455,745
4473,face moisturizer,99.2226148409894,746
4474,face serum,98.4375,746
4475,face wash,99.76284584980236,746
4476,toner,96.42857142857142,746
4477,toothpaste,100.0,746
4478,overall,98.88636363636364,746
4479,face moisturizer,98.90410958904108,747
4480,face serum,99.2248062015504,747
4481,face wash,99.50207468879668,747
4482,toner,98.58823529411765,747
4483,toothpaste,85.0,747
4484,overall,99.06818181818181,747
4485,face moisturizer,98.68512110726643,748
4486,face serum,98.4297520661157,748
4487,face wash,98.97435897435898,748
4488,toner,98.0281690140845,748
4489,toothpaste,100.0,748
4490,overall,98.6590909090909,748
4491,face moisturizer,98.27242524916943,749
4492,face serum,99.14893617021276,749
4493,face wash,99.29961089494164,749
4494,toner,96.79012345679013,749
4495,toothpaste,86.66666666666666,749
4496,overall,98.5909090909091,749
4497,face moisturizer,98.65168539325843,750
4498,face serum,99.25619834710744,750
4499,face wash,99.13043478260869,750
4500,toner,97.75280898876404,750
4501,toothpaste,80.0,750
4502,overall,98.75,750
4503,face moisturizer,98.95424836601308,751
4504,face serum,98.49557522123892,751
4505,face wash,99.44223107569721,751
4506,toner,97.44680851063829,751
4507,toothpaste,93.33333333333333,751
4508,overall,98.79545454545455,751
4509,face moisturizer,99.49640287769783,752
4510,face serum,98.2905982905983,752
4511,face wash,99.40520446096654,752
4512,toner,96.7741935483871,752
4513,toothpaste,90.0,752
4514,overall,98.79545454545455,752
4515,face moisturizer,98.3838383838384,753
4516,face serum,98.98617511520736,753
4517,face wash,99.55719557195572,753
4518,toner,98.63636363636363,753
4519,toothpaste,85.71428571428571,753
4520,overall,98.8181818181818,753
4521,face moisturizer,99.00332225913621,754
4522,face serum,97.94642857142858,754
4523,face wash,99.03345724907065,754
4524,toner,95.80246913580247,754
4525,toothpaste,76.0,754
4526,overall,98.31818181818181,754
4527,face moisturizer,98.88059701492537,755
4528,face serum,98.58267716535434,755
4529,face wash,99.20863309352518,755
4530,toner,94.13333333333334,755
4531,toothpaste,76.0,755
4532,overall,98.36363636363636,755
4533,face moisturizer,99.07692307692308,756
4534,face serum,99.06976744186046,756
4535,face wash,99.35714285714286,756
4536,toner,97.21518987341773,756
4537,toothpaste,80.0,756
4538,overall,98.93181818181817,756
4539,face moisturizer,98.88501742160278,757
4540,face serum,98.35497835497836,757
4541,face wash,98.76363636363637,757
4542,toner,94.6341463414634,757
4543,toothpaste,84.00000000000001,757
4544,overall,98.22727272727272,757
4545,face moisturizer,99.23076923076923,758
4546,face serum,97.5686274509804,758
4547,face wash,98.91472868217053,758
4548,toner,97.33333333333333,758
4549,toothpaste,86.66666666666666,758
4550,overall,98.4090909090909,758
4551,face moisturizer,99.4059405940594,759
4552,face serum,98.0188679245283,759
4553,face wash,99.43661971830986,759
4554,toner,97.06666666666666,759
4555,toothpaste,86.66666666666666,759
4556,overall,98.79545454545455,759
4557,face moisturizer,99.01754385964911,760
4558,face serum,99.1701244813278,760
4559,face wash,99.53125,760
4560,toner,97.1111111111111,760
4561,toothpaste,92.5,760
4562,overall,98.95454545454545,760
4563,face moisturizer,99.25925925925925,761
4564,face serum,99.01639344262294,761
4565,face wash,99.39393939393939,761
4566,toner,96.95652173913044,761
4567,toothpaste,80.0,761
4568,overall,98.77272727272727,761
4569,face moisturizer,99.29577464788733,762
4570,face serum,98.91666666666667,762
4571,face wash,99.09090909090908,762
4572,toner,96.86746987951807,762
4573,toothpaste,88.8888888888889,762
4574,overall,98.79545454545455,762
4575,face moisturizer,99.04109589041094,763
4576,face serum,98.69158878504672,763
4577,face wash,99.55555555555556,763
4578,toner,96.63366336633663,763
4579,toothpaste,100.0,763
4580,overall,98.84090909090911,763
4581,face moisturizer,99.06810035842295,764
4582,face serum,98.36206896551725,764
4583,face wash,99.6911196911197,764
4584,toner,96.66666666666666,764
4585,toothpaste,85.0,764
4586,overall,98.6590909090909,764
4587,face moisturizer,98.52631578947368,765
4588,face serum,98.0952380952381,765
4589,face wash,99.02985074626865,765
4590,toner,99.31818181818181,765
4591,toothpaste,85.0,765
4592,overall,98.52272727272727,765
4593,face moisturizer,99.20792079207921,766
4594,face serum,99.27125506072875,766
4595,face wash,98.77394636015326,766
4596,toner,94.83870967741936,766
4597,toothpaste,77.14285714285715,766
4598,overall,98.61363636363636,766
4599,face moisturizer,98.83959044368599,767
4600,face serum,99.02222222222224,767
4601,face wash,99.3984962406015,767
4602,toner,98.39080459770115,767
4603,toothpaste,75.55555555555556,767
4604,overall,98.77272727272727,767
4605,face moisturizer,99.7090909090909,768
4606,face serum,98.53658536585365,768
4607,face wash,99.48148148148148,768
4608,toner,97.44186046511626,768
4609,toothpaste,100.0,768
4610,overall,99.09090909090908,768
4611,face moisturizer,98.43416370106762,769
4612,face serum,99.14893617021276,769
4613,face wash,99.32584269662922,769
4614,toner,97.97752808988764,769
4615,toothpaste,77.5,769
4616,overall,98.6590909090909,769
4617,face moisturizer,98.56677524429968,770
4618,face serum,97.83783783783784,770
4619,face wash,99.38223938223938,770
4620,toner,98.63636363636363,770
4621,toothpaste,90.0,770
4622,overall,98.5909090909091,770
4623,face moisturizer,99.01515151515153,771
4624,face serum,98.125,771
4625,face wash,99.01408450704226,771
4626,toner,96.61971830985917,771
4627,toothpaste,92.0,771
4628,overall,98.52272727272727,771
4629,face moisturizer,99.33333333333334,772
4630,face serum,98.60869565217392,772
4631,face wash,99.3984962406015,772
4632,toner,96.8831168831169,772
4633,toothpaste,91.42857142857143,772
4634,overall,98.88636363636364,772
4635,face moisturizer,99.1578947368421,773
4636,face serum,98.35616438356163,773
4637,face wash,99.57295373665481,773
4638,toner,95.86206896551724,773
4639,toothpaste,97.5,773
4640,overall,98.75,773
4641,face moisturizer,99.13978494623656,774
4642,face serum,98.93129770992367,774
4643,face wash,98.9344262295082,774
4644,toner,96.9767441860465,774
4645,toothpaste,77.77777777777779,774
4646,overall,98.5909090909091,774
4647,face moisturizer,99.26174496644296,775
4648,face serum,98.30645161290322,775
4649,face wash,99.14396887159533,775
4650,toner,95.49295774647888,775
4651,toothpaste,86.66666666666666,775
4652,overall,98.56818181818183,775
4653,face moisturizer,98.73417721518987,776
4654,face serum,98.43317972350229,776
4655,face wash,99.453125,776
4656,toner,96.04651162790697,776
4657,toothpaste,84.00000000000001,776
4658,overall,98.52272727272727,776
4659,face moisturizer,98.92307692307692,777
4660,face serum,98.68217054263566,777
4661,face wash,99.27007299270073,777
4662,toner,97.31707317073172,777
4663,toothpaste,76.66666666666667,777
4664,overall,98.6590909090909,777
4665,face moisturizer,98.85906040268455,778
4666,face serum,98.18181818181819,778
4667,face wash,99.24242424242425,778
4668,toner,94.6341463414634,778
4669,toothpaste,72.0,778
4670,overall,98.25,778
4671,face moisturizer,98.31501831501832,779
4672,face serum,98.61788617886178,779
4673,face wash,99.40298507462687,779
4674,toner,98.78048780487806,779
4675,toothpaste,94.54545454545456,779
4676,overall,98.72727272727273,779
4677,face moisturizer,99.07284768211922,780
4678,face serum,98.38297872340426,780
4679,face wash,99.23371647509578,780
4680,toner,98.71794871794873,780
4681,toothpaste,65.0,780
4682,overall,98.75,780
4683,face moisturizer,98.95104895104895,781
4684,face serum,98.57142857142858,781
4685,face wash,99.53846153846155,781
4686,toner,94.66666666666667,781
4687,toothpaste,91.42857142857143,781
4688,overall,98.5909090909091,781
4689,face moisturizer,98.88475836431226,782
4690,face serum,97.82805429864254,782
4691,face wash,99.07284768211922,782
4692,toner,97.34939759036145,782
4693,toothpaste,76.0,782
4694,overall,98.4090909090909,782
4695,face moisturizer,99.16955017301039,783
4696,face serum,98.55421686746988,783
4697,face wash,99.68627450980392,783
4698,toner,97.77777777777779,783
4699,toothpaste,90.0,783
4700,overall,98.95454545454545,783
4701,face moisturizer,98.83561643835617,784
4702,face serum,98.35390946502058,784
4703,face wash,99.32075471698113,784
4704,toner,95.94594594594594,784
4705,toothpaste,76.66666666666667,784
4706,overall,98.45454545454547,784
4707,face moisturizer,98.82352941176471,785
4708,face serum,98.66071428571429,785
4709,face wash,99.8,785
4710,toner,97.17948717948717,785
4711,toothpaste,90.0,785
4712,overall,98.9090909090909,785
4713,face moisturizer,99.34782608695653,786
4714,face serum,98.56,786
4715,face wash,99.18819188191883,786
4716,toner,97.36842105263158,786
4717,toothpaste,82.85714285714286,786
4718,overall,98.77272727272727,786
4719,face moisturizer,99.05797101449275,787
4720,face serum,98.17427385892117,787
4721,face wash,99.16030534351145,787
4722,toner,97.89473684210526,787
4723,toothpaste,90.0,787
4724,overall,98.6590909090909,787
4725,face moisturizer,99.09090909090908,788
4726,face serum,98.66071428571429,788
4727,face wash,99.18819188191883,788
4728,toner,96.0,788
4729,toothpaste,71.1111111111111,788
4730,overall,98.4090909090909,788
4731,face moisturizer,98.80000000000001,789
4732,face serum,98.68995633187772,789
4733,face wash,98.4090909090909,789
4734,toner,94.02597402597402,789
4735,toothpaste,88.00000000000001,789
4736,overall,98.11363636363636,789
4737,face moisturizer,98.35616438356163,790
4738,face serum,98.75,790
4739,face wash,99.52,790
4740,toner,96.34408602150538,790
4741,toothpaste,88.00000000000001,790
4742,overall,98.52272727272727,790
4743,face moisturizer,98.41059602649005,791
4744,face serum,99.13419913419914,791
4745,face wash,99.00383141762453,791
4746,toner,96.57894736842104,791
4747,toothpaste,80.0,791
4748,overall,98.4090909090909,791
4749,face moisturizer,99.05362776025237,792
4750,face serum,97.93427230046949,792
4751,face wash,98.65079365079366,792
4752,toner,97.80219780219781,792
4753,toothpaste,71.42857142857143,792
4754,overall,98.31818181818181,792
4755,face moisturizer,99.09722222222221,793
4756,face serum,98.26839826839826,793
4757,face wash,99.34306569343066,793
4758,toner,97.17647058823529,793
4759,toothpaste,70.0,793
4760,overall,98.70454545454545,793
4761,face moisturizer,98.88111888111888,794
4762,face serum,98.31111111111112,794
4763,face wash,99.16349809885932,794
4764,toner,96.56565656565655,794
4765,toothpaste,85.71428571428571,794
4766,overall,98.45454545454547,794
4767,face moisturizer,98.6013986013986,795
4768,face serum,99.06976744186046,795
4769,face wash,99.1637630662021,795
4770,toner,97.52808988764045,795
4771,toothpaste,93.33333333333333,795
4772,overall,98.77272727272727,795
4773,face moisturizer,98.79003558718861,796
4774,face serum,97.40890688259108,796
4775,face wash,99.23371647509578,796
4776,toner,98.37209302325581,796
4777,toothpaste,88.00000000000001,796
4778,overall,98.43181818181819,796
4779,face moisturizer,98.28178694158076,797
4780,face serum,98.41004184100419,797
4781,face wash,99.16666666666666,797
4782,toner,98.0722891566265,797
4783,toothpaste,73.33333333333333,797
4784,overall,98.47727272727272,797
4785,face moisturizer,99.03780068728523,798
4786,face serum,98.15126050420169,798
4787,face wash,98.95910780669143,798
4788,toner,95.46666666666667,798
4789,toothpaste,91.42857142857143,798
4790,overall,98.4090909090909,798
4791,face moisturizer,99.19117647058823,799
4792,face serum,98.9344262295082,799
4793,face wash,99.78339350180505,799
4794,toner,98.79518072289157,799
4795,toothpaste,95.0,799
4796,overall,99.25,799
4797,face moisturizer,98.94366197183098,800
4798,face serum,98.34710743801652,800
4799,face wash,99.140625,800
4800,toner,97.58241758241759,800
4801,toothpaste,91.42857142857143,800
4802,overall,98.63636363636363,800
4803,face moisturizer,98.25503355704697,801
4804,face serum,98.00904977375566,801
4805,face wash,99.64539007092199,801
4806,toner,93.88888888888889,801
4807,toothpaste,88.57142857142858,801
4808,overall,98.20454545454545,801
4809,face moisturizer,99.04761904761905,802
4810,face serum,98.42323651452283,802
4811,face wash,99.21708185053382,802
4812,toner,97.69230769230771,802
4813,toothpaste,97.14285714285712,802
4814,overall,98.79545454545455,802
4815,face moisturizer,98.86120996441281,803
4816,face serum,98.51851851851852,803
4817,face wash,99.62406015037594,803
4818,toner,97.64705882352942,803
4819,toothpaste,80.0,803
4820,overall,98.77272727272727,803
4821,face moisturizer,99.35943060498221,804
4822,face serum,98.6266094420601,804
4823,face wash,99.56521739130434,804
4824,toner,97.97468354430382,804
4825,toothpaste,90.90909090909092,804
4826,overall,99.0,804
4827,face moisturizer,99.1025641025641,805
4828,face serum,98.21428571428571,805
4829,face wash,99.4238683127572,805
4830,toner,97.31958762886596,805
4831,toothpaste,85.0,805
4832,overall,98.70454545454545,805
4833,face moisturizer,99.4306049822064,806
4834,face serum,99.12280701754386,806
4835,face wash,99.63898916967509,806
4836,toner,96.3855421686747,806
4837,toothpaste,72.72727272727273,806
4838,overall,98.79545454545455,806
4839,face moisturizer,99.00709219858156,807
4840,face serum,98.58333333333333,807
4841,face wash,98.955223880597,807
4842,toner,95.81395348837208,807
4843,toothpaste,95.0,807
4844,overall,98.54545454545456,807
4845,face moisturizer,99.24914675767917,808
4846,face serum,99.5475113122172,808
4847,face wash,98.92857142857142,808
4848,toner,97.46835443037976,808
4849,toothpaste,97.14285714285712,808
4850,overall,99.04545454545455,808
4851,face moisturizer,99.32203389830508,809
4852,face serum,97.79816513761467,809
4853,face wash,99.4927536231884,809
4854,toner,100.0,809
4855,toothpaste,71.42857142857143,809
4856,overall,98.84090909090911,809
4857,face moisturizer,98.94736842105264,810
4858,face serum,98.13953488372093,810
4859,face wash,99.70588235294117,810
4860,toner,96.78160919540231,810
4861,toothpaste,90.0,810
4862,overall,98.75,810
4863,face moisturizer,99.07473309608541,811
4864,face serum,98.5425101214575,811
4865,face wash,99.13725490196079,811
4866,toner,96.40449438202246,811
4867,toothpaste,97.5,811
4868,overall,98.6590909090909,811
4869,face moisturizer,99.25925925925925,812
4870,face serum,98.12765957446808,812
4871,face wash,99.29078014184395,812
4872,toner,96.0,812
4873,toothpaste,82.5,812
4874,overall,98.5,812
4875,face moisturizer,99.43462897526501,813
4876,face serum,98.87096774193547,813
4877,face wash,99.16349809885932,813
4878,toner,95.38461538461537,813
4879,toothpaste,82.5,813
4880,overall,98.68181818181819,813
4881,face moisturizer,99.22330097087378,814
4882,face serum,98.97435897435898,814
4883,face wash,99.31558935361217,814
4884,toner,95.14285714285714,814
4885,toothpaste,90.0,814
4886,overall,98.8181818181818,814
4887,face moisturizer,99.48387096774194,815
4888,face serum,99.01345291479821,815
4889,face wash,99.30232558139535,815
4890,toner,98.04878048780488,815
4891,toothpaste,82.85714285714286,815
4892,overall,99.04545454545455,815
4893,face moisturizer,98.55670103092784,816
4894,face serum,98.5,816
4895,face wash,99.30795847750865,816
4896,toner,97.28813559322035,816
4897,toothpaste,40.0,816
4898,overall,98.63636363636363,816
4899,face moisturizer,99.12408759124088,817
4900,face serum,98.44897959183673,817
4901,face wash,99.53667953667953,817
4902,toner,97.37373737373737,817
4903,toothpaste,93.33333333333333,817
4904,overall,98.84090909090911,817
4905,face moisturizer,98.83161512027492,818
4906,face serum,98.00000000000001,818
4907,face wash,99.24528301886791,818
4908,toner,97.83132530120483,818
4909,toothpaste,81.81818181818181,818
4910,overall,98.43181818181819,818
4911,face moisturizer,98.99328859060402,819
4912,face serum,97.68518518518519,819
4913,face wash,99.39393939393939,819
4914,toner,96.04166666666666,819
4915,toothpaste,96.66666666666666,819
4916,overall,98.45454545454547,819
4917,face moisturizer,99.12727272727273,820
4918,face serum,98.36909871244636,820
4919,face wash,99.11764705882354,820
4920,toner,97.80219780219781,820
4921,toothpaste,80.0,820
4922,overall,98.5909090909091,820
4923,face moisturizer,98.70748299319727,821
4924,face serum,99.20353982300884,821
4925,face wash,99.02621722846442,821
4926,toner,98.42696629213484,821
4927,toothpaste,80.0,821
4928,overall,98.8181818181818,821
4929,face moisturizer,98.9010989010989,822
4930,face serum,97.95918367346938,822
4931,face wash,99.48529411764706,822
4932,toner,96.74418604651163,822
4933,toothpaste,55.00000000000001,822
4934,overall,98.4090909090909,822
4935,face moisturizer,99.00662251655629,823
4936,face serum,99.23444976076554,823
4937,face wash,99.11111111111111,823
4938,toner,98.06451612903227,823
4939,toothpaste,86.66666666666666,823
4940,overall,98.9090909090909,823
4941,face moisturizer,99.17808219178083,824
4942,face serum,98.83408071748877,824
4943,face wash,99.31297709923663,824
4944,toner,96.55913978494624,824
4945,toothpaste,82.0,824
4946,overall,98.6590909090909,824
4947,face moisturizer,99.47540983606558,825
4948,face serum,98.9189189189189,825
4949,face wash,98.955223880597,825
4950,toner,99.0,825
4951,toothpaste,100.0,825
4952,overall,99.13636363636364,825
4953,face moisturizer,99.5505617977528,826
4954,face serum,98.05084745762711,826
4955,face wash,99.38931297709924,826
4956,toner,98.67924528301886,826
4957,toothpaste,84.44444444444444,826
4958,overall,98.84090909090911,826
4959,face moisturizer,98.95833333333334,827
4960,face serum,98.53211009174314,827
4961,face wash,99.6415770609319,827
4962,toner,96.32183908045977,827
4963,toothpaste,82.5,827
4964,overall,98.6590909090909,827
4965,face moisturizer,98.95470383275263,828
4966,face serum,98.44897959183673,828
4967,face wash,99.14728682170542,828
4968,toner,97.61904761904762,828
4969,toothpaste,96.66666666666666,828
4970,overall,98.72727272727273,828
4971,face moisturizer,99.57597173144876,829
4972,face serum,98.41409691629956,829
4973,face wash,99.38931297709924,829
4974,toner,97.8,829
4975,toothpaste,87.5,829
4976,overall,98.9090909090909,829
4977,face moisturizer,99.23076923076923,830
4978,face serum,98.38297872340426,830
4979,face wash,99.24657534246576,830
4980,toner,97.85714285714286,830
4981,toothpaste,91.11111111111111,830
4982,overall,98.79545454545455,830
4983,face moisturizer,98.77419354838709,831
4984,face serum,98.28571428571429,831
4985,face wash,99.32773109243698,831
4986,toner,97.8048780487805,831
4987,toothpaste,88.00000000000001,831
4988,overall,98.63636363636363,831
4989,face moisturizer,99.12162162162161,832
4990,face serum,98.51851851851852,832
4991,face wash,99.08771929824563,832
4992,toner,96.25,832
4993,toothpaste,73.33333333333333,832
4994,overall,98.61363636363636,832
4995,face moisturizer,98.92857142857142,833
4996,face serum,98.52813852813853,833
4997,face wash,99.25925925925925,833
4998,toner,96.17021276595746,833
4999,toothpaste,84.00000000000001,833
5000,overall,98.54545454545456,833
5001,face moisturizer,99.69696969696969,834
5002,face serum,99.47826086956522,834
5003,face wash,99.1578947368421,834
5004,toner,96.42105263157895,834
5005,toothpaste,80.0,834
5006,overall,98.97727272727273,834
5007,face moisturizer,98.96678966789668,835
5008,face serum,98.88412017167383,835
5009,face wash,99.33823529411765,835
5010,toner,96.28865979381442,835
5011,toothpaste,91.42857142857143,835
5012,overall,98.70454545454545,835
5013,face moisturizer,99.04761904761905,836
5014,face serum,98.87323943661971,836
5015,face wash,99.22535211267606,836
5016,toner,96.62650602409639,836
5017,toothpaste,70.0,836
5018,overall,98.63636363636363,836
5019,face moisturizer,98.98181818181818,837
5020,face serum,98.17427385892117,837
5021,face wash,99.32835820895522,837
5022,toner,96.85393258426967,837
5023,toothpaste,80.0,837
5024,overall,98.5,837
5025,face moisturizer,99.25170068027211,838
5026,face serum,98.38565022421525,838
5027,face wash,99.49458483754512,838
5028,toner,97.85714285714286,838
5029,toothpaste,70.0,838
5030,overall,98.9090909090909,838
5031,face moisturizer,99.20289855072463,839
5032,face serum,98.97872340425533,839
5033,face wash,98.82758620689656,839
5034,toner,97.42857142857142,839
5035,toothpaste,95.55555555555554,839
5036,overall,98.84090909090911,839
5037,face moisturizer,99.11262798634812,840
5038,face serum,98.60262008733625,840
5039,face wash,99.4306049822064,840
5040,toner,97.14285714285712,840
5041,toothpaste,97.14285714285712,840
5042,overall,98.9090909090909,840
5043,face moisturizer,98.75968992248062,841
5044,face serum,97.71689497716895,841
5045,face wash,99.08496732026144,841
5046,toner,98.46153846153847,841
5047,toothpaste,100.0,841
5048,overall,98.5909090909091,841
5049,face moisturizer,99.05084745762713,842
5050,face serum,98.76651982378854,842
5051,face wash,99.33333333333334,842
5052,toner,97.21518987341773,842
5053,toothpaste,86.66666666666666,842
5054,overall,98.77272727272727,842
5055,face moisturizer,99.06666666666666,843
5056,face serum,98.95238095238096,843
5057,face wash,99.37931034482759,843
5058,toner,97.1830985915493,843
5059,toothpaste,75.55555555555556,843
5060,overall,98.75,843
5061,face moisturizer,99.24657534246576,844
5062,face serum,98.77049180327869,844
5063,face wash,99.30232558139535,844
5064,toner,95.0,844
5065,toothpaste,70.0,844
5066,overall,98.6590909090909,844
5067,face moisturizer,98.94736842105264,845
5068,face serum,99.2207792207792,845
5069,face wash,99.27272727272728,845
5070,toner,96.66666666666666,845
5071,toothpaste,85.0,845
5072,overall,98.88636363636364,845
5073,face moisturizer,98.99641577060932,846
5074,face serum,98.70129870129871,846
5075,face wash,99.21428571428571,846
5076,toner,98.0722891566265,846
5077,toothpaste,85.71428571428571,846
5078,overall,98.79545454545455,846
5079,face moisturizer,99.2226148409894,847
5080,face serum,98.46774193548387,847
5081,face wash,99.03345724907065,847
5082,toner,96.9230769230769,847
5083,toothpaste,100.0,847
5084,overall,98.75,847
5085,face moisturizer,99.30555555555556,848
5086,face serum,98.38983050847459,848
5087,face wash,99.62686567164178,848
5088,toner,97.8048780487805,848
5089,toothpaste,76.66666666666667,848
5090,overall,98.86363636363636,848
5091,face moisturizer,98.93617021276594,849
5092,face serum,98.64406779661017,849
5093,face wash,99.55555555555556,849
5094,toner,98.65168539325843,849
5095,toothpaste,93.33333333333333,849
5096,overall,99.0,849
5097,face moisturizer,98.30065359477125,850
5098,face serum,97.52293577981652,850
5099,face wash,99.23954372623575,850
5100,toner,95.28089887640449,850
5101,toothpaste,95.0,850
5102,overall,98.06818181818183,850
5103,face moisturizer,99.02097902097901,851
5104,face serum,97.88135593220339,851
5105,face wash,99.16030534351145,851
5106,toner,96.9767441860465,851
5107,toothpaste,92.0,851
5108,overall,98.47727272727272,851
5109,face moisturizer,98.81533101045295,852
5110,face serum,98.73873873873875,852
5111,face wash,99.28825622775801,852
5112,toner,96.23529411764706,852
5113,toothpaste,84.00000000000001,852
5114,overall,98.61363636363636,852
5115,face moisturizer,99.39799331103679,853
5116,face serum,98.4,853
5117,face wash,99.64285714285714,853
5118,toner,97.14285714285712,853
5119,toothpaste,93.33333333333333,853
5120,overall,99.0,853
5121,face moisturizer,99.04436860068259,854
5122,face serum,98.28125,854
5123,face wash,99.48936170212767,854
5124,toner,96.59574468085106,854
5125,toothpaste,100.0,854
5126,overall,98.68181818181819,854
5127,face moisturizer,99.24657534246576,855
5128,face serum,99.01234567901234,855
5129,face wash,99.11764705882354,855
5130,toner,96.33802816901408,855
5131,toothpaste,100.0,855
5132,overall,98.9090909090909,855
5133,face moisturizer,98.69230769230771,856
5134,face serum,98.56,856
5135,face wash,99.79238754325259,856
5136,toner,96.1038961038961,856
5137,toothpaste,85.0,856
5138,overall,98.72727272727273,856
5139,face moisturizer,98.46743295019158,857
5140,face serum,98.65248226950355,857
5141,face wash,99.52941176470588,857
5142,toner,98.94736842105264,857
5143,toothpaste,76.66666666666667,857
5144,overall,98.72727272727273,857
5145,face moisturizer,98.89655172413792,858
5146,face serum,98.54700854700855,858
5147,face wash,99.2226148409894,858
5148,toner,97.94117647058825,858
5149,toothpaste,84.00000000000001,858
5150,overall,98.75,858
5151,face moisturizer,99.2226148409894,859
5152,face serum,97.90794979079497,859
5153,face wash,99.63503649635037,859
5154,toner,95.06493506493506,859
5155,toothpaste,82.85714285714286,859
5156,overall,98.5,859
5157,face moisturizer,98.48275862068965,860
5158,face serum,98.50622406639005,860
5159,face wash,99.61089494163424,860
5160,toner,97.24137931034483,860
5161,toothpaste,100.0,860
5162,overall,98.70454545454545,860
5163,face moisturizer,98.62318840579711,861
5164,face serum,98.22222222222223,861
5165,face wash,99.29328621908127,861
5166,toner,94.48275862068967,861
5167,toothpaste,88.8888888888889,861
5168,overall,98.22727272727272,861
5169,face moisturizer,98.90410958904108,862
5170,face serum,98.52459016393442,862
5171,face wash,99.39622641509433,862
5172,toner,95.73333333333333,862
5173,toothpaste,95.0,862
5174,overall,98.6590909090909,862
5175,face moisturizer,99.2542372881356,863
5176,face serum,99.04761904761905,863
5177,face wash,99.38223938223938,863
5178,toner,96.85393258426967,863
5179,toothpaste,80.0,863
5180,overall,98.86363636363636,863
5181,face moisturizer,98.98648648648648,864
5182,face serum,98.15668202764977,864
5183,face wash,99.21985815602837,864
5184,toner,95.3658536585366,864
5185,toothpaste,80.0,864
5186,overall,98.45454545454547,864
5187,face moisturizer,98.72053872053871,865
5188,face serum,97.84,865
5189,face wash,99.36507936507937,865
5190,toner,97.63157894736842,865
5191,toothpaste,100.0,865
5192,overall,98.56818181818183,865
5193,face moisturizer,98.46153846153847,866
5194,face serum,98.38565022421525,866
5195,face wash,99.24242424242425,866
5196,toner,98.82352941176471,866
5197,toothpaste,91.11111111111111,866
5198,overall,98.63636363636363,866
5199,face moisturizer,98.94366197183098,867
5200,face serum,98.64406779661017,867
5201,face wash,99.54372623574145,867
5202,toner,94.88888888888889,867
5203,toothpaste,91.42857142857143,867
5204,overall,98.56818181818183,867
5205,face moisturizer,99.06810035842295,868
5206,face serum,99.0,868
5207,face wash,99.70588235294117,868
5208,toner,98.79518072289157,868
5209,toothpaste,76.66666666666667,868
5210,overall,99.06818181818181,868
5211,face moisturizer,98.9795918367347,869
5212,face serum,98.45410628019323,869
5213,face wash,99.03114186851211,869
5214,toner,98.73417721518987,869
5215,toothpaste,89.0909090909091,869
5216,overall,98.72727272727273,869
5217,face moisturizer,98.79699248120299,870
5218,face serum,98.97435897435898,870
5219,face wash,99.49999999999999,870
5220,toner,97.89473684210526,870
5221,toothpaste,84.00000000000001,870
5222,overall,98.88636363636364,870
5223,face moisturizer,98.54166666666666,871
5224,face serum,98.45454545454547,871
5225,face wash,99.32075471698113,871
5226,toner,97.0,871
5227,toothpaste,88.57142857142858,871
5228,overall,98.5,871
5229,face moisturizer,99.05723905723906,872
5230,face serum,97.9185520361991,872
5231,face wash,99.42446043165468,872
5232,toner,95.69620253164557,872
5233,toothpaste,84.00000000000001,872
5234,overall,98.5,872
5235,face moisturizer,98.66666666666667,873
5236,face serum,98.51851851851852,873
5237,face wash,99.56989247311829,873
5238,toner,97.0,873
5239,toothpaste,96.0,873
5240,overall,98.75,873
5241,face moisturizer,98.63945578231294,874
5242,face serum,99.01785714285714,874
5243,face wash,99.42238267148014,874
5244,toner,99.49367088607595,874
5245,toothpaste,90.0,874
5246,overall,99.0,874
5247,face moisturizer,98.87218045112782,875
5248,face serum,99.10569105691056,875
5249,face wash,99.34545454545454,875
5250,toner,96.4705882352941,875
5251,toothpaste,85.0,875
5252,overall,98.72727272727273,875
5253,face moisturizer,98.78136200716845,876
5254,face serum,99.4979079497908,876
5255,face wash,99.56834532374101,876
5256,toner,98.55421686746988,876
5257,toothpaste,100.0,876
5258,overall,99.20454545454544,876
5259,face moisturizer,99.37062937062937,877
5260,face serum,98.97637795275591,877
5261,face wash,99.05511811023622,877
5262,toner,98.2716049382716,877
5263,toothpaste,76.0,877
5264,overall,98.93181818181817,877
5265,face moisturizer,99.37062937062937,878
5266,face serum,98.8663967611336,878
5267,face wash,99.69811320754717,878
5268,toner,97.40259740259741,878
5269,toothpaste,76.0,878
5270,overall,99.02272727272728,878
5271,face moisturizer,99.16932907348242,879
5272,face serum,98.53211009174314,879
5273,face wash,98.68131868131869,879
5274,toner,98.08219178082192,879
